var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,,
6,75.1,81.4062,67.5806,0,-123456,75.1,64.4,0,0,0,6,74.7,81.0696,67.5235,0,-123456,75,64.4,0,0,0,7,74.8,80.5932,67.5833,0,-123456,75.1,64.4,0,0,0,5.17647,74.9,81.0135,67.5846,0,-123456,75.2,64.4,0,0,0,7,75.2,80.847,67.5277,0,-123456,75.3,64.4,0,0,0,26.8462,75.3,64.4,64.9,62.7455,90.5,70.1,75.3,0,0,0,-123456,90,0,32.8,0,11.4,-21.4,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,5,-123456,5,26,-123456,8,0,0,-123456,4,0,-123456,0,,
6.08333,75.1,80.9648,67.9509,0,-123456,75.1,64.4,0,0,0,6,74.7,80.6851,67.9014,0,-123456,75,64.4,0,0,0,6.03846,74.8,80.2884,67.9534,0,-123456,75.2,64.4,0,0,0,5,74.9,80.6372,67.9547,0,-123456,75.1,64.4,0,0,0,6.10909,75.2,80.4989,67.9066,0,-123456,75.3,64.4,0,0,0,23.7959,75.3,64.4,65.1,62.9186,91,70.1,75.3,0,0,0,-123456,90,0,29.4,0,15.5,-13.9,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,7,-123456,5,24,-123456,8,0,0,-123456,4,0,-123456,0,,
6.16667,75.2,80.5471,68.2775,0,-123456,75.2,64.4,0,0,0,6,74.7,80.3223,68.2359,0,-123456,75,64.4,0,0,0,7,74.9,80.0018,68.2799,0,-123456,75.2,64.4,0,0,0,6,74.9,80.2834,68.281,0,-123456,75.1,64.4,0,0,0,7,75.2,80.1716,68.2407,0,-123456,75.3,64.4,0,0,0,26.2653,75.3,64.4,65.4,63.1483,91.3,70.1,75.3,0,0,0,-123456,90,0,37.7,0,6.4,-31.3,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,6,-123456,5,25,-123456,8,0,0,-123456,4,0,-123456,0,,
6.25,75.3,80.2127,68.6072,0,-123456,75.3,64.4,0,0,0,6,74.7,80.03,68.5746,0,-123456,75.1,64.4,0,0,0,7,74.9,79.7716,68.6093,0,-123456,75.2,64.4,0,0,0,6,74.9,79.9992,68.6103,0,-123456,75.2,64.4,0,0,0,7,75.2,79.9088,68.5778,0,-123456,75.4,64.4,0,0,0,25.5686,75.4,64.4,65.6,63.3014,91.2,70.1,75.4,0,0,0,-123456,90,0,39.3,0,4.6,-34.7,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,4,-123456,5,27,-123456,8,0,0,-123456,4,0,-123456,0,,
6.33333,75.3,79.8885,68.8829,0,-123456,75.3,64.4,0,0,0,6,74.8,79.7476,68.8579,0,-123456,75.1,64.4,0,0,0,6.86538,74.9,79.5485,68.8848,0,-123456,75.3,64.4,0,0,0,6,74.9,79.7237,68.8857,0,-123456,75.2,64.4,0,0,0,7,75.2,79.654,68.8598,0,-123456,75.4,64.4,0,0,0,25,75.4,64.4,65.9,63.531,91.8,70.1,75.4,0,0,0,-123456,90,0,38.5,0,5.9,-32.6,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,6,-123456,5,25,-123456,8,0,0,-123456,4,0,-123456,0,,
6.41667,75.4,79.6168,69.1361,0,-123456,75.4,64.4,0,0,0,5.9434,74.8,79.511,69.117,0,-123456,75.1,64.4,0,0,0,6.86,74.9,79.3615,69.1378,0,-123456,75.3,64.4,0,0,0,6,74.9,79.4928,69.1386,0,-123456,75.2,64.4,0,0,0,7,75.3,79.4405,69.1187,0,-123456,75.4,64.4,0,0,0,25,75.4,64.4,66.1,63.6841,92,70.1,75.4,0,0,0,-123456,90,0,33.5,0,9.2,-24.3,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,7,-123456,5,24,-123456,8,0,0,-123456,4,0,-123456,0,,
6.5,75.4,79.3879,69.3591,0,-123456,75.4,64.4,0,0,0,5.03704,74.8,79.3111,69.3451,0,-123456,75.1,64.4,0,0,0,6,75,79.204,69.3606,0,-123456,75.3,64.4,0,0,0,5,74.9,79.2985,69.3613,0,-123456,75.2,64.4,0,0,0,5.9434,75.3,79.2607,69.3466,0,-123456,75.4,64.4,0,0,0,23.3529,75.4,64.4,66.4,63.9138,92.2,70.1,75.4,0,0,0,-123456,90,0,33.1,0,13.4,-19.7,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,5,-123456,5,26,-123456,8,0,0,-123456,4,0,-123456,0,,
6.58333,75.5,79.2004,69.5547,0,-123456,75.5,64.4,0,0,0,5.58491,74.8,79.1484,69.5445,0,-123456,75.2,64.4,0,0,0,6.60784,75,79.075,69.5559,0,-123456,75.4,64.4,0,0,0,5,74.9,79.1397,69.5559,0,-123456,75.3,64.4,0,0,0,6.33333,75.3,79.1139,69.5464,0,-123456,75.5,64.4,0,0,0,25.7451,75.5,64.4,66.6,64.0669,92.6,70.1,75.5,0,0,0,-123456,90,0,36.1,0,9.7,-26.4,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,5,-123456,5,26,-123456,8,0,0,-123456,4,0,-123456,0,,
6.66667,75.5,79.0496,69.7138,0,-123456,75.5,64.4,0,0,0,6,74.8,79.0168,69.7079,0,-123456,75.2,64.4,0,0,0,7,75,78.9714,69.7148,0,-123456,75.4,64.4,0,0,0,5,74.9,79.0109,69.7158,0,-123456,75.3,64.4,0,0,0,7,75.3,78.9952,69.7089,0,-123456,75.5,64.4,0,0,0,26.6346,75.5,64.4,66.9,64.2966,93.1,70.1,75.5,0,0,0,-123456,90,0,30.4,0,11,-19.4,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,4,-123456,5,27,-123456,8,0,0,-123456,4,0,-123456,0,,
6.75,75.6,78.9379,69.8419,0,-123456,75.6,64.4,0,0,0,6,74.8,78.9196,69.8389,0,-123456,75.2,64.4,0,0,0,7,75.1,78.8945,69.843,0,-123456,75.4,64.4,0,0,0,5,74.9,78.9162,69.8434,0,-123456,75.3,64.4,0,0,0,7,75.3,78.9075,69.8396,0,-123456,75.5,64.4,0,0,0,26.6327,75.5,64.4,67.2,64.5462,93.5,70.1,75.5,0,0,0,-123456,90,0,33.4,0,9.1,-24.3,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,6,-123456,5,25,-123456,8,0,0,-123456,4,0,-123456,0,,
6.83333,75.6,78.857,69.9313,0,-123456,75.6,64.4,0,0,0,5.39623,74.9,78.8497,69.9296,0,-123456,75.2,64.4,0,0,0,7,75.1,78.8391,69.9315,0,-123456,75.4,64.4,0,0,0,5,75,78.8482,69.932,0,-123456,75.3,64.4,0,0,0,7,75.3,78.8446,69.9303,0,-123456,75.5,64.4,0,0,0,26.0816,75.5,64.4,67.4,64.6793,93.7,70.1,75.5,0,0,0,-123456,90,0,37.9,0,6.4,-31.5,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,4,-123456,5,27,-123456,8,0,0,-123456,4,0,-123456,0,,
6.91667,75.7,78.8126,69.9844,0,-123456,75.7,64.4,0,0,0,5,74.9,78.8108,69.9842,0,-123456,75.2,64.4,0,0,0,7,75.1,78.8085,69.9846,0,-123456,75.5,64.4,0,0,0,5,75,78.8104,69.9848,0,-123456,75.4,64.4,0,0,0,7,75.4,78.8096,69.9845,0,-123456,75.5,64.4,0,0,0,25.3846,75.5,64.4,67.7,64.929,94.2,70.1,75.6,0,0,0,-123456,90,0,38.5,0,6,-32.5,0,-123456,0,0,0,-123456,-123456,5,7,0,50,68,68,68,-123456,-123456,50,0,5,-123456,-123456,-123456,0,0,-123456,0,0,0,0,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,5,-123456,5,26,-123456,8,0,0,-123456,4,0,-123456,0,,
7,75.7,78.8,70,0,-123456,75.7,64.4,0,0,0,5,74.9,78.8,70,0,-123456,75.3,64.4,0,0,0,7,75.2,78.8,70,0,-123456,75.5,64.4,0,0,0,5,75.1,78.8,70,0,-123456,75.4,64.4,0,0,0,7,75.4,78.8,70,0,-123456,75.6,64.4,0,0,0,25.58,75.6,64.4,67.9,65.0621,93.8,70.2,75.6,0,10,0,-123456,90,0,50.2,0,51.3,1.1,0,-123456,0,0,0.25,-123456,-123456,5,1,0,50,68,68,68,-123456,-123456,50,5.2,5.3,-123456,-123456,-123456,0,0,-123456,0,0,10,1,-123456,-123456,0,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,6,-123456,5,25,-123456,8,93.1,100,-123456,4,0,-123456,0,,
7.08333,75.9,78.8,70,0,-123456,81.7,64.4,7,7,105.95,132.093,75.1,78.8,70,0,-123456,81.7,64.4,6.23,6.2,105.95,140.811,75.3,78.8,70,0,-123456,81.9,64.4,17.38,17.2,84.76,99.04,75.3,78.8,70,0,-123456,81.5,64.4,5.11,5.1,105.95,159.885,75.5,78.8,70,0,-123456,81.3,64.4,2.33,2.3,487.37,857.423,80.9,64.4,68.2,65.1517,74,75.4,80.9,1,16.5,0,-123456,90,10,1467.1,294.9,1115.3,-56.9,0,-123456,0,0,0.25,-123456,-123456,304,1,1,50,68,69.9,70.7,-123456,-123456,50,0.15,5.3,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,8.3,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,5385,-123456,304,1038,-123456,8,100,100,-123456,3,1,-123456,0,,
7.16667,75.7,78.8,70,0,-123456,59.5,64.4,6.45,6.5,105.95,106.385,75,78.8,70,0,-123456,59.6,64.4,6.34,6.3,105.95,86.78,75.2,78.8,70,0,-123456,59.6,64.4,6.34,6.3,84.76,41.0392,75.2,78.8,70,0,-123456,59.6,64.4,6.67,6.7,105.95,105.698,75.4,78.8,70,0,-123456,59.6,64.4,5.34,5.3,487.37,519.041,59.7,64.4,68.6,65.2979,73.3,75.3,59.7,1,14.2,0,-123456,90,10,930.8,242.9,659,-28.9,0,-123456,0,0.01,0.25,-123456,-123456,280,1,1,50,59.5,75.8,76.2,-123456,-123456,50,0.1,5.3,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.8,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,1569,-123456,280,1223,-123456,8,100,100,-123456,3,1,-123456,0,,
7.25,75.4,78.8,70,0,-123456,62.2,64.4,6.23,6.2,105.95,129,74.8,78.8,70,0,-123456,62.2,64.4,4.33,4.3,105.95,94.6122,74.9,78.8,70,0,-123456,62.4,64.4,6.34,6.3,84.76,102,75.1,78.8,70,0,-123456,62.3,64.4,3.78,3.8,105.95,86,75.1,78.8,70,0,-123456,62.3,64.4,5.34,5.3,487.37,555.51,62.3,64.4,68.9,65.3476,73.2,75,62.3,1,19.1,0,-123456,90,10,956.4,266.2,675.6,-14.6,0,-123456,0,0,0.15,-123456,-123456,284,1,1,50,63.6,75.3,75.8,-123456,-123456,50,0.1,5.3,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2113,-123456,284,1220,-123456,8,100,100,-123456,3,1,-123456,0,,
7.33333,75.4,78.8,70,0,-123456,62.8,64.4,6.23,6.2,105.95,126,74.8,78.8,70,0,-123456,62.8,64.4,4.33,4.3,105.95,94,74.8,78.8,70,0,-123456,63,64.4,6,6,84.76,97,75,78.8,70,0,-123456,62.9,64.4,3.78,3.8,105.95,85,75,78.8,70,0,-123456,62.9,64.4,5.34,5.3,487.37,547,62.9,64.4,69.2,65.4172,73.6,75.3,62.9,1,13.6,0,-123456,90,10,935.1,250.2,668.6,-16.3,0,-123456,12.6,0.01,0.1,-123456,-123456,284,1,1,50,64.7,75.3,75.8,-123456,-123456,50,0.1,5.3,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2287,-123456,284,1193,-123456,8,100,100,-123456,3,1,-123456,0,,
7.41667,75.3,78.8,70,0,-123456,63,64.4,6.23,6.2,105.95,129,74.7,78.8,70,0,-123456,63,64.4,4.33,4.3,105.95,96,74.7,78.8,70,0,-123456,63.1,64.4,6,6,84.76,99,75,78.8,70,0,-123456,63.1,64.4,3.78,3.8,105.95,87.717,74.9,78.8,70,0,-123456,63.1,64.4,5.34,5.3,487.37,557,63.1,64.4,69.6,65.5634,73.7,75.3,63.1,1,19.8,0,-123456,90,10,955.1,243.4,695.8,-15.9,0,-123456,25.1,0,0.1,-123456,-123456,284,1,1,50,65,75.6,76.1,-123456,-123456,50,0.1,5.3,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2346,-123456,284,1196,-123456,8,100,100,-123456,3,1,-123456,0,,
7.5,75.3,78.8,70,0,-123456,63.1,64.4,6.23,6.2,105.95,126,74.7,78.8,70,0,-123456,63.1,64.4,4.33,4.3,105.95,94,74.7,78.8,70,0,-123456,63.2,64.4,6,6,84.76,97,75,78.8,70,0,-123456,63.2,64.4,3.78,3.8,105.95,85,74.9,78.8,70,0,-123456,63.2,64.4,5.34,5.3,487.37,547,63.2,64.4,69.9,65.6131,73.8,75.3,63.2,1,13.3,0,-123456,90,10,933.6,218.5,686.1,-29,0,-123456,36.6,0.01,0.1,-123456,-123456,284,1,1,50,65.2,75.8,76.3,-123456,-123456,50,0.1,4.762,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2375,-123456,284,1167,-123456,8,100,100,-123456,3,1,-123456,0,,
7.58333,75.3,78.8,70,0,-123456,63.1,64.4,6.23,6.2,105.95,129,74.7,78.8,70,0,-123456,63.1,64.4,4.33,4.3,105.95,94,74.7,78.8,70,0,-123456,63.3,64.4,6,6,84.76,97.2041,75,78.8,70,0,-123456,63.2,64.4,3.78,3.8,105.95,86,74.9,78.8,70,0,-123456,63.2,64.4,5.34,5.3,487.37,554,63.2,64.4,70.2,65.4138,74,75.3,63.2,1,18.6,0,-123456,90,10,950.3,234,698.4,-17.9,0,-123456,47.5,0,0.1,-123456,-123456,284,1,1,50,65.2,76.1,76.6,-123456,-123456,50,0.1,3.955,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2383,-123456,284,1198,-123456,8,100,100,-123456,3,1,-123456,0,,
7.66667,75.4,78.8,70,0,-123456,63.1,64.4,6.23,6.2,105.95,126,74.7,78.8,70,0,-123456,63.2,64.4,4.33,4.3,105.95,94,74.7,78.8,70,0,-123456,63.3,64.4,6,6,84.76,97,75,78.8,70,0,-123456,63.2,64.4,3.78,3.8,105.95,85,74.9,78.8,70,0,-123456,63.2,64.4,5.34,5.3,487.37,546.735,63.2,64.4,70.5,65.4221,74,75.3,63.2,1,17.6,0,-123456,90,10,944,233.1,692.7,-18.2,0,-123456,58.4,0,0.1,-123456,-123456,284,1,1,50,65.3,76.4,76.9,-123456,-123456,50,0.1,3.148,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2404,-123456,284,1221,-123456,8,100,100,-123456,3,1,-123456,0,,
7.75,75.4,78.8,70,0,-123456,63.2,64.4,6.23,6.2,105.95,127.538,74.7,78.8,70,0,-123456,63.2,64.4,4.33,4.3,105.95,94.8958,74.7,78.8,70,0,-123456,63.3,64.4,6,6,84.76,97.4082,75,78.8,70,0,-123456,63.3,64.4,3.78,3.8,105.95,85,74.9,78.8,70,0,-123456,63.3,64.4,5.34,5.3,487.37,547.56,63.3,64.4,70.9,65.5131,74.1,75.3,63.3,1,15,0,-123456,90,10,939.2,246.6,671.6,-21,0,-123456,68.5,0.01,0.1,-123456,-123456,284,1,1,50,65.4,76.7,77.2,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2434,-123456,284,1192,-123456,8,100,100,-123456,3,1,-123456,0,,
7.83333,75.4,78.8,70,0,-123456,63.2,64.4,6.23,6.2,105.95,129,74.7,78.8,70,0,-123456,63.2,64.4,4.33,4.3,105.95,95,74.7,78.8,70,0,-123456,63.4,64.4,6,6,84.76,97.7255,75,78.8,70,0,-123456,63.3,64.4,3.78,3.8,105.95,85.8868,74.9,78.8,70,0,-123456,63.3,64.4,5.34,5.3,487.37,556.451,63.3,64.4,71.2,65.5414,74.1,75.3,63.3,1,19,0,-123456,90,10,951.7,245.1,676.9,-29.7,0,-123456,78.5,0,0.1,-123456,-123456,284,1,1,50,65.4,77,77.5,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2434,-123456,284,1229,-123456,8,100,100,-123456,3,1,-123456,0,,
7.91667,75.4,78.8,70,0,-123456,63.3,64.4,6.23,6.2,105.95,126,74.7,78.8,70,0,-123456,63.3,64.4,4.33,4.3,105.95,94,74.7,78.8,70,0,-123456,63.4,64.4,6,6,84.76,97,75,78.8,70,0,-123456,63.3,64.4,3.78,3.8,105.95,85,74.9,78.8,70,0,-123456,63.3,64.4,5.34,5.3,487.37,547,63.3,64.4,71.5,65.5497,74.3,75.3,63.3,1,12.5,0,-123456,90,10,931.6,232.3,678.3,-21,0,-123456,88.5,0,0.1,-123456,-123456,284,1,1,50,65.4,77.4,77.9,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2463,-123456,284,1211,-123456,8,100,100,-123456,3,1,-123456,0,,
8,75.5,78.8,70,0,-123456,63.3,64.4,6.23,6.2,105.95,129,74.8,78.8,70,0,-123456,63.3,64.4,4.33,4.3,105.95,97,74.7,78.8,70,0,-123456,63.4,64.4,6,6,84.76,99,75,78.8,70,0,-123456,63.4,64.4,3.78,3.8,105.95,86.9434,74.9,78.8,70,0,-123456,63.4,64.4,5.34,5.3,487.37,557,63.4,64.4,71.9,65.6407,74.4,75.3,63.4,1,15.5,0,-123456,90,10,943.4,223.8,704.7,-14.9,0,-123456,97.7,0.01,0.1,-123456,-123456,284,1,1,50,65.5,77.7,78.2,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2492,-123456,284,1183,-123456,8,100,100,-123456,3,1,-123456,0,,
8.08333,75.5,78.8,70,0,-123456,63.3,64.4,6.23,6.2,105.95,129,74.8,78.8,70,0,-123456,63.4,64.4,4.33,4.3,105.95,94.22,74.7,78.8,70,0,-123456,63.4,64.4,6,6,84.76,97.3333,75,78.8,70,0,-123456,63.4,64.4,3.78,3.8,105.95,85.434,74.9,78.8,70,0,-123456,63.4,64.4,5.34,5.3,487.37,553.735,63.4,64.4,72.1,65.6462,74.5,75.4,63.4,1,18.6,0,-123456,90,10,949.6,220.3,709.3,-20,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,65.6,78,78.5,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2521,-123456,284,1203,-123456,8,100,100,-123456,3,1,-123456,0,,
8.16667,75.7,78.8,70,0,-123456,63.4,64.4,6.23,6.2,105.95,126,74.9,78.8,70,0,-123456,63.4,64.4,4.33,4.3,105.95,94,74.8,78.8,70,0,-123456,63.5,64.4,6,6,84.76,97,75.2,78.8,70,0,-123456,63.4,64.4,3.78,3.8,105.95,85,75,78.8,70,0,-123456,63.4,64.4,5.34,5.3,487.37,547,63.5,64.4,72.4,65.7545,74.7,75.5,63.5,1,13.4,0,-123456,90,10,934.4,216.7,698.7,-19,0,-123456,100,0.01,0.1,-123456,-123456,284,1,1,50,65.6,78.3,78.8,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2550,-123456,284,1174,-123456,8,100,100,-123456,3,1,-123456,0,,
8.25,75.8,78.8,70,0,-123456,63.4,64.4,6.23,6.2,105.95,129,75.1,78.8,70,0,-123456,63.4,64.4,4.33,4.3,105.95,97,75,78.8,70,0,-123456,63.6,64.4,6,6,84.76,98.8367,75.3,78.8,70,0,-123456,63.5,64.4,3.78,3.8,105.95,88,75.1,78.8,70,0,-123456,63.5,64.4,5.34,5.3,487.37,557,63.5,64.4,72.6,65.76,74.8,75.6,63.5,1,20.1,0,-123456,90,10,955.9,229.5,714.4,-12,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,65.7,78.6,79.1,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2558,-123456,284,1215,-123456,8,100,100,-123456,3,1,-123456,0,,
8.33333,76,78.8,70,0,-123456,63.5,64.4,6.23,6.2,105.95,129,75.3,78.8,70,0,-123456,63.5,64.4,4.33,4.3,105.95,94.5,75.2,78.8,70,0,-123456,63.6,64.4,6,6,84.76,97.8775,75.5,78.8,70,0,-123456,63.6,64.4,3.78,3.8,105.95,86,75.3,78.8,70,0,-123456,63.6,64.4,5.34,5.3,487.37,556.449,63.6,64.4,72.9,65.8683,75,75.8,63.6,1,19,0,-123456,90,10,951.4,228.4,710.2,-12.8,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,65.8,78.8,79.4,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2597,-123456,284,1200,-123456,8,100,100,-123456,3,1,-123456,0,,
8.41667,76.2,78.8,70,0,-123456,63.6,64.4,6.23,6.2,105.95,126,75.5,78.8,70,0,-123456,63.7,64.4,4.33,4.3,105.95,94,75.3,78.8,70,0,-123456,63.8,64.4,6,6,84.76,97,75.7,78.8,70,0,-123456,63.7,64.4,3.78,3.8,105.95,85,75.5,78.8,70,0,-123456,63.7,64.4,5.34,5.3,487.37,546.88,63.7,64.4,73.2,65.8866,75.3,76,63.7,1,12.5,0,-123456,90,10,931.6,221.6,694.1,-15.9,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,66,79.1,79.7,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2631,-123456,284,1191,-123456,8,100,100,-123456,3,1,-123456,0,,
8.5,76.4,78.8,70,0,-123456,63.7,64.4,6.23,6.2,105.95,129,75.7,78.8,70,0,-123456,63.8,64.4,4.33,4.3,105.95,97,75.5,78.8,70,0,-123456,63.9,64.4,6,6,84.76,99,75.9,78.8,70,0,-123456,63.8,64.4,3.78,3.8,105.95,88,75.7,78.8,70,0,-123456,63.8,64.4,5.34,5.3,487.37,557,63.9,64.4,73.4,65.8421,75.5,76.2,63.9,1,20.9,0,-123456,90,10,959.1,224.3,712.1,-22.7,0,-123456,100,0.01,0.1,-123456,-123456,284,1,1,50,66.1,79.4,79.9,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2667,-123456,284,1204,-123456,8,100,100,-123456,3,1,-123456,0,,
8.58333,76.6,78.8,70,0,-123456,63.8,64.4,6.23,6.2,105.95,129,75.9,78.8,70,0,-123456,63.9,64.4,4.33,4.3,105.95,94,75.8,78.8,70,0,-123456,64,64.4,6,6,84.76,97,76.1,78.8,70,0,-123456,63.9,64.4,3.78,3.8,105.95,85.4259,75.9,78.8,70,0,-123456,63.9,64.4,5.34,5.3,487.37,554.078,64,64.4,73.7,65.8503,75.7,76.4,64,1,18.6,0,-123456,90,10,949.6,219.9,701,-28.7,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,66.2,79.7,80.2,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2697,-123456,284,1192,-123456,8,100,100,-123456,3,1,-123456,0,,
